Boltonia_005	1	43186396	43332342	145947	3484	95.8
Boltonia_005	1	43534281	43767277	232997	4685	95.3
Boltonia_005	1	43957588	44251055	293468	5422	91.8
Boltonia_005	1	44411168	44548527	137360	2665	88.1
Boltonia_005	1	46867661	46998314	130654	2069	74.7
Boltonia_006	1	3515195	3659383	144189	4504	96.2
Boltonia_006	1	3666948	3806235	139288	5962	95.9
Boltonia_006	1	4099657	4299398	199742	7412	96.2
Boltonia_006	1	4817120	4925787	108668	3655	96.1
Boltonia_006	1	5791111	5986875	195765	3466	90.6
Boltonia_006	1	17445390	17561496	116107	3257	79.6
Boltonia_006	1	18707778	18812773	104996	3620	94.4
Boltonia_006	1	19098016	19199448	101433	3232	86.7
Boltonia_006	1	19304353	19411713	107361	4531	92.5
Boltonia_006	1	19574162	19676666	102505	3590	91.3
Boltonia_006	1	28056770	28172363	115594	3106	88.5
Boltonia_006	1	30217029	30322318	105290	2546	91.3
Boltonia_006	1	33343886	33467335	123450	4087	90.8
Boltonia_006	1	33820330	33922807	102478	2634	82.6
Boltonia_006	1	39014041	39144938	130898	2465	82.7
Boltonia_006	1	39639434	39750534	111101	2486	90.4
Boltonia_006	1	39928781	40068682	139902	2418	71.9
Boltonia_006	1	40893497	40994502	101006	1599	91.2
Boltonia_006	1	44131069	44249257	118189	1857	83.4
Boltonia_006	1	44295862	44396811	100950	1492	90.2
Boltonia_006	1	44404115	44548527	144413	2704	85.1
Boltonia_006	1	46101791	46274344	172554	3130	89.0
Boltonia_006	1	47119930	47249800	129871	1350	85.7
Boltonia_007	1	3632146	3787212	155067	6713	95.9
Boltonia_007	1	9952297	10082987	130691	3071	96.6
Boltonia_007	1	15368672	15493795	125124	2229	85.3
Boltonia_007	1	16122003	16247796	125794	582	74.4
Boltonia_007	1	32708773	32987413	278641	6515	94.2
Boltonia_007	1	35227036	35422148	195113	3530	91.1
Boltonia_007	1	45511311	45620869	109559	1828	70.6
Boltonia_008	1	2357987	2522358	164372	5127	93.1
Boltonia_008	1	9760713	9904642	143930	3568	92.6
Boltonia_008	1	10114405	10263698	149294	846	76.0
Boltonia_008	1	15025365	15128713	103349	574	89.3
Boltonia_008	1	25345036	25502543	157508	3913	88.0
Boltonia_008	1	25538552	25641781	103230	2157	90.0
Boltonia_008	1	25646455	25757081	110627	2441	97.5
Boltonia_008	1	25811374	25918436	107063	2481	92.6
Boltonia_008	1	25918924	26019340	100417	2481	90.0
Boltonia_008	1	26156332	26319486	163155	5234	93.3
Boltonia_008	1	26320937	26426356	105420	2438	93.6
Boltonia_008	1	26460323	26619421	159099	4753	97.1
Boltonia_008	1	27093142	27212041	118900	2907	92.8
Boltonia_008	1	27213856	27348820	134965	3904	94.1
Boltonia_008	1	30083244	30186114	102871	2642	89.3
Boltonia_008	1	30259474	30433142	173669	4470	91.9
Boltonia_008	1	30554838	30826200	271363	6626	92.7
Boltonia_008	1	30836829	30988856	152028	3623	90.0
Boltonia_008	1	30989009	31095327	106319	2255	96.4
Boltonia_008	1	31111280	31316417	205138	5181	95.6
Boltonia_008	1	31319102	31463743	144642	4088	97.4
Boltonia_008	1	31464535	31663029	198495	6001	96.0
Boltonia_008	1	31663660	31785231	121572	3159	79.3
Boltonia_008	1	31785932	31891854	105923	3331	90.0
Boltonia_008	1	31899105	32085495	186391	3114	82.4
Boltonia_008	1	32101212	32383224	282013	7232	95.8
Boltonia_008	1	33719636	33820278	100643	2258	79.2
Boltonia_008	1	39928781	40080873	152093	2585	47.6
Boltonia_008	1	44404115	44548527	144413	2704	88.2
Boltonia_008	1	44589687	44705322	115636	2595	87.0
Boltonia_008	1	44820088	44939227	119140	1933	89.8
Boltonia_009	1	1430111	1539999	109889	2941	94.7
Boltonia_009	1	1622871	1786104	163234	4015	96.8
Boltonia_009	1	1963130	2075391	112262	3022	85.1
Boltonia_009	1	2155734	2263727	107994	4082	97.1
Boltonia_009	1	3048322	3160254	111933	4048	93.1
Boltonia_009	1	3349673	3480251	130579	4370	95.8
Boltonia_009	1	3485297	3790939	305643	11514	94.9
Boltonia_009	1	3812664	3937709	125046	3178	92.8
Boltonia_009	1	4100202	4267226	167025	5914	95.3
Boltonia_009	1	4817120	4953632	136513	4545	97.5
Boltonia_009	1	5772992	5993272	220281	4690	88.3
Boltonia_009	1	5993654	6097976	104323	2378	86.4
Boltonia_009	1	6810737	7098892	288156	4594	93.8
Boltonia_009	1	7397219	7534063	136845	3405	92.7
Boltonia_009	1	7595613	7763967	168355	6589	95.1
Boltonia_009	1	8062372	8188606	126235	1445	77.4
Boltonia_009	1	8840678	8952234	111557	1356	69.4
Boltonia_009	1	9236369	9357840	121472	2120	91.9
Boltonia_009	1	16771126	16912252	141127	267	22.2
Boltonia_009	1	17402535	17508306	105772	3431	92.0
Boltonia_009	1	17959090	18117500	158411	2833	87.6
Boltonia_009	1	18684271	18842046	157776	5356	85.0
Boltonia_009	1	19882253	20001396	119144	2765	80.3
Boltonia_009	1	28357968	28462491	104524	1802	88.4
Boltonia_012	1	730438	851969	121532	5340	94.3
Boltonia_012	1	5084855	5229200	144346	2964	85.1
Boltonia_012	1	17977250	18089143	111894	2076	77.3
Boltonia_012	1	19306552	19411713	105162	4511	82.2
Boltonia_012	1	19574162	19701008	126847	4787	93.5
Boltonia_012	1	19762667	19903454	140788	3101	92.9
Boltonia_012	1	24612837	24801018	188182	4308	91.5
Boltonia_012	1	32793755	32987413	193659	4655	96.1
Boltonia_012	1	33343886	33444332	100447	2894	87.2
Boltonia_012	1	33484665	33623494	138830	3383	95.9
Boltonia_012	1	33824106	33929298	105193	2631	97.0
Boltonia_012	1	34021566	34122193	100628	2301	80.0
Boltonia_012	1	34150688	34318543	167856	3317	92.7
Boltonia_012	1	34415906	34678009	262104	7386	96.5
Boltonia_012	1	34681176	34802607	121432	3023	94.5
Boltonia_012	1	34904763	35111468	206706	4134	94.4
Boltonia_012	1	35221644	35422148	200505	3610	92.4
Boltonia_012	1	35612613	35775196	162584	4301	91.1
Boltonia_012	1	35877714	36028561	150848	3208	91.7
Boltonia_012	1	36148484	36338996	190513	3355	92.7
Boltonia_012	1	36487646	36589003	101358	1872	82.5
Boltonia_012	1	39479233	39620544	141312	3466	95.5
Boltonia_012	1	40824431	40950984	126554	2560	82.1
Boltonia_012	1	44411168	44543261	132094	2587	92.0
Boltonia_012	1	45227026	45332719	105694	2300	91.3
Boltonia_012	1	45337286	45481594	144309	2444	90.4
Boltonia_013	1	3524281	3707208	182928	6071	95.3
Boltonia_013	1	3829198	3931758	102561	2203	84.6
Boltonia_013	1	15034808	15165229	130422	1334	90.9
Boltonia_013	1	17968209	18124134	155926	2810	89.1
Boltonia_013	1	18685454	18842046	156593	5210	95.0
Boltonia_013	1	24133939	24323128	189190	6215	94.0
Boltonia_013	1	24578855	24699073	120219	2672	89.1
Boltonia_013	1	24805403	24949806	144404	5708	96.7
Boltonia_013	1	24952716	25124834	172119	4751	94.9
Boltonia_013	1	25125363	25226331	100969	2360	94.7
Boltonia_013	1	25229120	25444359	215240	5540	94.2
Boltonia_013	1	25646455	25757081	110627	2441	89.4
Boltonia_013	1	26101245	26307799	206555	5955	95.2
Boltonia_013	1	26320937	26424631	103695	2432	93.7
Boltonia_013	1	26441073	26656748	215676	6946	97.9
Boltonia_013	1	26750951	26885195	134245	3439	94.1
Boltonia_013	1	27093142	27212041	118900	2907	95.3
Boltonia_013	1	27788041	27890278	102238	2703	92.6
Boltonia_013	1	27953718	28065606	111889	3357	92.3
Boltonia_013	1	30989009	31172800	183792	3560	92.2
Boltonia_013	1	34462637	34678096	215460	6155	95.0
Boltonia_013	1	37241105	37367529	126425	1919	90.4
Boltonia_013	1	38165010	38310880	145871	3933	88.9
Boltonia_013	1	39709039	39885571	176533	4283	74.7
Boltonia_013	1	44555742	44705322	149581	3725	77.6
Boltonia_013	1	44820088	44972866	152779	2479	89.6
Boltonia_013	1	45045295	45209804	164510	3732	94.3
Boltonia_014	1	7183363	7305922	122560	2638	91.2
Boltonia_014	1	7391676	7580246	188571	4527	77.5
Boltonia_014	1	7595613	7707026	111414	3159	89.7
Boltonia_014	1	7777457	7889954	112498	1620	88.9
Boltonia_014	1	11423337	11540492	117156	355	14.2
Boltonia_014	1	14880091	15168038	287948	3778	87.9
Boltonia_014	1	15931597	16087361	155765	3266	90.4
Boltonia_014	1	16122435	16247796	125362	574	81.2
Boltonia_014	1	16348936	16605588	256653	6115	94.9
Boltonia_014	1	17160443	17381904	221462	4254	85.7
Boltonia_014	1	17959090	18067407	108318	1911	91.2
Boltonia_014	1	18707778	18856673	148896	4363	96.7
Boltonia_014	1	19304353	19411713	107361	4531	88.0
Boltonia_014	1	19756119	19905065	148947	3300	93.1
Boltonia_014	1	20370890	20493109	122220	3791	91.0
Boltonia_014	1	21452969	21622503	169535	5366	96.8
Boltonia_014	1	21623726	21726199	102474	3472	90.7
Boltonia_014	1	21866456	22026082	159627	5305	93.0
Boltonia_014	1	22030226	22211360	181135	4469	90.5
Boltonia_014	1	22277044	22388792	111749	3060	91.6
Boltonia_014	1	22843337	22968449	125113	1817	88.7
Boltonia_014	1	23705805	23833870	128066	2671	83.7
Boltonia_014	1	23834475	24012208	177734	5218	93.0
Boltonia_014	1	24087864	24200089	112226	2494	93.0
Boltonia_014	1	24206118	24323457	117340	4710	94.9
Boltonia_014	1	28360073	28463873	103801	1793	80.8
Boltonia_014	1	30082216	30216032	133817	3413	88.2
Boltonia_014	1	33343886	33444332	100447	2894	87.0
Boltonia_014	1	35259317	35375591	116275	2239	74.9
Boltonia_014	1	36072216	36181902	109687	2171	74.2
Boltonia_014	1	36188621	36333944	145324	2527	94.0
Boltonia_014	1	44131069	44248700	117632	1802	85.5
Boltonia_014	1	45226808	45332719	105912	2309	92.3
Boltonia_014	1	45345987	45484519	138533	2140	85.0
Boltonia_014	1	45855576	46500577	645002	10595	89.1
Boltonia_014	1	46558767	46711694	152928	1996	50.8
Boltonia_014	1	46854336	47108389	254054	3820	84.7
Boltonia_014	1	47110068	47336164	226097	2630	78.6
Boltonia_015	1	1060523	1219774	159252	3987	90.2
Boltonia_015	1	1566101	1763156	197056	4632	93.8
Boltonia_015	1	2155734	2263727	107994	4082	94.6
Boltonia_015	1	2264081	2394032	129952	4343	79.8
Boltonia_015	1	3048543	3149283	100741	4013	94.1
Boltonia_015	1	3526896	3726861	199966	7480	96.8
Boltonia_015	1	4100202	4299398	199197	7391	97.2
Boltonia_015	1	4795841	4953988	158148	4836	94.7
Boltonia_015	1	5085388	5216680	131293	2607	86.0
Boltonia_015	1	5792988	5986875	193888	3429	92.3
Boltonia_015	1	5987238	6102588	115351	2767	77.3
Boltonia_015	1	6810737	6919026	108290	2114	93.6
Boltonia_015	1	6974815	7181071	206257	3903	91.6
Boltonia_015	1	7214216	7353205	138990	2392	87.1
Boltonia_015	1	7453973	7579880	125908	3541	96.2
Boltonia_015	1	7777457	7896546	119090	1706	89.3
Boltonia_015	1	8062372	8204123	141752	1671	82.5
Boltonia_015	1	9016144	9133361	117218	2674	87.6
Boltonia_015	1	9954800	10082987	128188	2901	94.4
Boltonia_015	1	10260738	10390725	129988	978	82.7
Boltonia_015	1	11428116	11530390	102275	63	7.9
Boltonia_015	1	11533602	11683353	149752	943	67.4
Boltonia_015	1	12835134	13010158	175025	544	13.8
Boltonia_015	1	15021282	15128713	107432	856	89.5
Boltonia_015	1	18152320	18256389	104070	1291	70.1
Boltonia_015	1	22255385	22374662	119278	3435	87.6
Boltonia_015	1	23563316	23670130	106815	3081	95.8
Boltonia_015	1	25172984	25275897	102914	2558	97.2
Boltonia_015	1	25314954	25444359	129406	3324	93.9
Boltonia_015	1	28324041	28481868	157828	3303	90.3
Boltonia_015	1	31037224	31228647	191424	3187	90.1
Boltonia_015	1	31548353	31891854	343502	9496	96.7
Boltonia_015	1	31899105	32014251	115147	1780	79.1
Boltonia_015	1	32253819	32449826	196008	5020	95.7
Boltonia_015	1	32708773	32930497	221725	4965	92.8
Boltonia_015	1	33204335	33319333	114999	2535	89.9
Boltonia_015	1	33788785	33929298	140514	3675	92.9
Boltonia_015	1	34257937	34678009	420073	11585	95.7
Boltonia_015	1	34683973	34898072	214100	5027	97.2
Boltonia_015	1	34904763	35027867	123105	2372	94.6
Boltonia_015	1	35273662	35422148	148487	2666	96.2
Boltonia_015	1	35612613	35923449	310837	8118	93.5
Boltonia_015	1	36188621	36366209	177589	3159	93.6
Boltonia_015	1	36487646	36648969	161324	2857	89.6
Boltonia_015	1	36920496	37070560	150065	3124	94.3
Boltonia_015	1	37096925	37221957	125033	2451	91.6
Boltonia_015	1	37241105	37376639	135535	2189	93.8
Boltonia_015	1	37854231	38091165	236935	4144	94.1
Boltonia_015	1	38524809	38645983	121175	2841	91.0
Boltonia_015	1	38653494	38931950	278457	5050	90.9
Boltonia_015	1	38934489	39292332	357844	6782	96.3
Boltonia_015	1	39334962	39661428	326467	7481	97.5
Boltonia_015	1	40131801	40233881	102081	1960	55.7
Boltonia_015	1	42708602	42844405	135804	2739	90.5
Boltonia_015	1	44107319	44247057	139739	2546	87.5
Boltonia_015	1	46047851	46212910	165060	2750	86.8
Boltonia_016	1	6902406	7029988	127583	1704	93.0
Boltonia_016	1	15021282	15167403	146122	2141	92.5
Boltonia_016	1	15931597	16034744	103148	2277	92.4
Boltonia_016	1	16119356	16281686	162331	698	73.9
Boltonia_016	1	18707778	18842046	134269	4170	95.9
Boltonia_016	1	28026513	28172940	146428	4286	90.4
Boltonia_016	1	31899105	32017832	118728	2094	65.4
Boltonia_016	1	33715668	33894346	178679	4531	93.9
Boltonia_016	1	34905059	35017629	112571	2205	88.1
Boltonia_016	1	39639010	39770736	131727	3106	90.9
Boltonia_016	1	44589687	44705322	115636	2595	80.5
Boltonia_017	1	1963130	2160018	196889	6204	94.7
Boltonia_017	1	3489797	3719651	229855	8556	95.0
Boltonia_017	1	5997552	6097976	100425	2147	73.4
Boltonia_017	1	15021282	15128713	107432	856	88.6
Boltonia_017	1	21434397	21694886	260490	7893	96.2
Boltonia_017	1	21733266	21864281	131016	4643	94.9
Boltonia_017	1	22078976	22192796	113821	3205	95.6
Boltonia_017	1	22192979	22397316	204338	6310	93.1
Boltonia_017	1	22841385	22968449	127065	1844	90.9
Boltonia_017	1	23179874	23316554	136681	3163	96.9
Boltonia_017	1	25811374	25918513	107140	2492	84.8
Boltonia_017	1	31248741	31388649	139909	4223	95.4
Boltonia_017	1	36452424	36701659	249236	4196	93.0
Boltonia_017	1	37096925	37221339	124415	2417	93.7
Boltonia_017	1	37647052	37749175	102124	2137	75.6
Boltonia_017	1	37854231	37971193	116963	1907	96.0
Boltonia_017	1	37991060	38091325	100266	1785	84.4
Boltonia_017	1	38134997	38285471	150475	3713	95.8
Boltonia_017	1	39082563	39241036	158474	2906	91.5
Boltonia_017	1	42405006	42518117	113112	3080	95.9
Boltonia_017	1	45045197	45174368	129172	2681	93.5
Boltonia_017	1	47110068	47234464	124397	1208	76.1
Boltonia_017	1	47238348	47353776	115429	1937	78.9
Boltonia_019	1	708095	944862	236768	9615	93.8
Boltonia_019	1	1102030	1219774	117745	2887	87.0
Boltonia_019	1	1540633	1763156	222524	5630	94.2
Boltonia_019	1	15518310	15620183	101874	1932	84.3
Boltonia_019	1	18707778	18812773	104996	3620	94.4
Boltonia_019	1	24948538	25056363	107826	3327	96.3
Boltonia_019	1	28357968	28461899	103932	1777	82.9
Boltonia_019	1	28635223	28821328	186106	3887	92.1
Boltonia_019	1	30698819	30804575	105757	2733	89.7
Boltonia_019	1	33732223	33875188	142966	3931	96.7
Boltonia_019	1	34417490	34678009	260520	7304	95.4
Boltonia_019	1	34681176	34822931	141756	3458	91.5
Boltonia_019	1	38695066	38910018	214953	3887	87.1
Boltonia_019	1	42063859	42190861	127003	2535	90.1
Boltonia_019	1	43572016	43678921	106906	2652	94.7
Boltonia_020	1	15025365	15167403	142039	1859	88.9
Boltonia_020	1	17959090	18117500	158411	2833	87.6
Boltonia_020	1	18707778	18842046	134269	4170	92.1
Boltonia_020	1	19762667	19905065	142399	3275	89.7
Boltonia_020	1	24219132	24327882	108751	4093	92.1
Boltonia_020	1	24859912	25027625	167714	5848	96.4
Boltonia_020	1	26101245	26276408	175164	4893	93.7
Boltonia_020	1	27394105	27575285	181181	4237	92.1
Boltonia_020	1	29971132	30159401	188270	4585	94.0
Boltonia_020	1	30259474	30412955	153482	4098	92.8
Boltonia_020	1	30560812	30746580	185769	4451	91.3
Boltonia_020	1	30747383	30886524	139142	3051	76.9
Boltonia_020	1	31033769	31228647	194879	3255	91.5
Boltonia_020	1	31316958	31463743	146786	4130	96.9
Boltonia_020	1	32773130	32897272	124143	2470	91.4
Boltonia_020	1	33153952	33266911	112960	2325	89.0
Boltonia_020	1	39904840	40053411	148572	2556	74.2
Boltonia_020	1	40131801	40337369	205569	3861	80.6
Boltonia_020	1	47163843	47273399	109557	1148	91.1
Boltonia_021	1	16458394	16630517	172124	4900	95.1
Boltonia_021	1	18707778	18816460	108683	3991	93.8
Boltonia_021	1	29622358	29728886	106529	1549	85.2
Boltonia_021	1	36914207	37054616	140410	2879	86.6
Boltonia_021	1	46056738	46316768	260031	4604	94.9
Boltonia_022	1	637566	944862	307297	11555	95.5
Boltonia_022	1	1566101	1786104	220004	5375	92.5
Boltonia_022	1	1787452	1896020	108569	2548	85.4
Boltonia_022	1	1963130	2348005	384876	13103	95.0
Boltonia_022	1	3046998	3160254	113257	4184	90.1
Boltonia_022	1	3416575	3694063	277489	9600	96.0
Boltonia_022	1	3778283	3934600	156318	4056	95.2
Boltonia_022	1	4056465	4337189	280725	10118	94.8
Boltonia_022	1	4817120	4925787	108668	3655	97.1
Boltonia_022	1	5256144	5374435	118292	3247	85.8
Boltonia_022	1	5377425	5572750	195326	5884	93.5
Boltonia_022	1	5792988	5904321	111334	2505	94.9
Boltonia_022	1	6810737	7181033	370297	6219	92.4
Boltonia_022	1	7453973	7580004	126032	3548	90.0
Boltonia_022	1	7586308	7762992	176685	6624	95.6
Boltonia_022	1	7777457	7889954	112498	1620	88.8
Boltonia_022	1	8062372	8188606	126235	1445	81.9
Boltonia_022	1	9016144	9127139	110996	2247	86.7
Boltonia_022	1	9952297	10082987	130691	3071	88.6
Boltonia_022	1	13673708	13780811	107104	407	38.2
Boltonia_022	1	14591305	14749407	158103	2147	77.8
Boltonia_022	1	15021282	15174747	153466	2172	94.2
Boltonia_022	1	15494779	15627311	132533	2890	90.5
Boltonia_022	1	15856124	16034744	178621	4012	90.1
Boltonia_022	1	16119356	16247796	128441	629	82.8
Boltonia_022	1	16348936	16542275	193340	3567	93.2
Boltonia_022	1	16551784	16727124	175341	5266	97.1
Boltonia_022	1	17959090	18067407	108318	1911	85.1
Boltonia_022	1	19098588	19199448	100861	3168	90.5
Boltonia_022	1	20370623	20493109	122487	3813	94.7
Boltonia_022	1	21240642	21452663	212022	5696	93.9
Boltonia_022	1	21454558	21649971	195414	5991	95.8
Boltonia_022	1	21727899	21832314	104416	3979	93.9
Boltonia_022	1	22078976	22276089	197114	5950	94.6
Boltonia_022	1	22276938	22396974	120037	3457	97.4
Boltonia_022	1	22535471	22674003	138533	4564	96.7
Boltonia_022	1	25505039	25618436	113398	2147	92.6
Boltonia_022	1	26101245	26319486	218242	6193	92.8
Boltonia_022	1	28634112	28812347	178236	3659	93.1
Boltonia_022	1	28917887	29024067	106181	3481	89.0
Boltonia_022	1	29046299	29158309	112011	3367	92.7
Boltonia_022	1	29297509	29440272	142764	3562	95.5
Boltonia_022	1	29654712	29806372	151661	3073	96.7
Boltonia_022	1	29806715	29909330	102616	1710	90.6
Boltonia_022	1	29914767	30158614	243848	6007	95.9
Boltonia_022	1	30259474	30443874	184401	4516	94.9
Boltonia_022	1	30552428	31096686	544259	12846	89.1
Boltonia_022	1	31100620	31316417	215798	5233	97.2
Boltonia_022	1	31319102	31463743	144642	4088	97.8
Boltonia_022	1	31464535	31606003	141469	4248	96.7
Boltonia_022	1	31663660	31848857	185198	5164	95.2
Boltonia_022	1	31899105	32014582	115478	1835	77.1
Boltonia_022	1	32099313	32266365	167053	3840	96.5
Boltonia_022	1	32266630	32449826	183197	4581	96.0
Boltonia_022	1	32737851	32987413	249563	5725	95.6
Boltonia_022	1	33032973	33137228	104256	3260	91.2
Boltonia_022	1	33153952	33266911	112960	2325	88.6
Boltonia_022	1	33432922	33638639	205718	6309	96.3
Boltonia_022	1	33715668	33929298	213631	5169	92.7
Boltonia_022	1	34021566	34149174	127609	2853	92.4
Boltonia_022	1	34158809	34318543	159735	3077	93.3
Boltonia_022	1	34415906	34624000	208095	5884	96.8
Boltonia_022	1	34632514	34822931	190418	4890	95.9
Boltonia_022	1	34825785	35111468	285684	5757	93.4
Boltonia_022	1	35221644	35324567	102924	1875	97.0
Boltonia_022	1	35612613	35720791	108179	3182	85.8
Boltonia_022	1	35724345	35887478	163134	4046	83.1
Boltonia_022	1	36029703	36382670	352968	6768	95.5
Boltonia_022	1	36493988	36638511	144524	2611	92.6
Boltonia_022	1	37584541	37739531	154991	3117	85.7
Boltonia_022	1	37836490	38311404	474915	9925	92.6
Boltonia_022	1	38524809	38648187	123379	2936	96.1
Boltonia_022	1	38727612	38899202	171591	2824	93.3
Boltonia_022	1	39032402	39195996	163595	2774	94.7
Boltonia_022	1	39358729	39477156	118428	2311	94.5
Boltonia_022	1	39480010	39768217	288208	6803	96.5
Boltonia_022	1	39904840	40028388	123549	1977	85.5
Boltonia_022	1	40119433	40292541	173109	3370	92.3
Boltonia_022	1	40293835	40435238	141404	2779	87.7
Boltonia_022	1	40435548	40561857	126310	2425	96.1
Boltonia_022	1	40562634	40676332	113699	2020	91.9
Boltonia_022	1	40742449	40857620	115172	2224	83.1
Boltonia_022	1	40859677	41152491	292815	5456	91.7
Boltonia_022	1	41462901	41567565	104665	2765	89.8
Boltonia_022	1	41843378	42035615	192238	3967	94.1
Boltonia_022	1	42063485	42192841	129357	2630	89.2
Boltonia_022	1	42300582	42413744	113163	2518	95.2
Boltonia_022	1	42415457	42518117	102661	2601	91.7
Boltonia_022	1	42553752	42681675	127924	2980	92.8
Boltonia_022	1	43180860	43341588	160729	3841	96.3
Boltonia_022	1	43412860	43787955	375096	7466	94.8
Boltonia_022	1	43996082	44251055	254974	4743	94.0
Boltonia_022	1	44293830	44396811	102982	1559	92.1
Boltonia_022	1	44404115	44553146	149032	2892	88.4
Boltonia_022	1	44631055	44862835	231781	5023	92.0
Boltonia_022	1	44863424	44972866	109443	1719	92.6
Boltonia_022	1	44973466	45209804	236339	4924	92.6
Boltonia_022	1	45345987	45484519	138533	2140	94.9
Boltonia_022	1	45511311	45620869	109559	1828	84.5
Boltonia_022	1	45947546	46212910	265365	4914	96.8
Boltonia_022	1	46255770	46487444	231675	3263	91.5
Boltonia_022	1	46563111	46714907	151797	1947	75.5
Boltonia_023	1	9772156	9904642	132487	3139	95.0
Boltonia_023	1	18707778	18842046	134269	4170	92.9
Boltonia_023	1	20718387	20826722	108336	3416	96.0
Boltonia_023	1	30661176	30805086	143911	3584	94.0
Boltonia_023	1	40135434	40290197	154764	3006	56.9
Boltonia_023	1	40851394	40994502	143109	2437	94.0
Boltonia_023	1	44131069	44249257	118189	1857	81.6
Boltonia_023	1	44259563	44401446	141884	1990	84.3
Boltonia_023	1	44404115	44548527	144413	2704	88.9
Boltonia_023	1	44677834	44810408	132575	2833	86.0
Boltonia_023	1	44811714	44972866	161153	2730	95.0
Boltonia_024	1	1060523	1217895	157373	3886	85.1
Boltonia_024	1	1518101	1736127	218027	5148	85.1
Boltonia_024	1	3489797	3738448	248652	9546	93.6
Boltonia_024	1	4099657	4299398	199742	7412	96.6
Boltonia_024	1	26156332	26273636	117305	3918	95.5
Boltonia_024	1	27954717	28078662	123946	3673	93.8
Boltonia_024	1	28358231	28459928	101698	1715	91.8
Boltonia_024	1	30982223	31165782	183560	3656	86.8
Boltonia_024	1	35288232	35393640	105409	2067	93.5
Boltonia_024	1	38809447	38931950	122504	1927	77.8
Boltonia_024	1	40742449	40861213	118765	2356	66.4
Boltonia_024	1	43650970	43787955	136986	2411	92.7
Boltonia_024	1	44036575	44251055	214481	4275	89.5
Boltonia_024	1	44820088	44949438	129351	2121	91.1
Boltonia_025	1	36478262	36590407	112146	2169	84.8
Boltonia_025	1	37263124	37390314	127191	2094	91.7
Boltonia_025	1	38063070	38164977	101908	2275	70.6
Boltonia_025	1	40775514	40936640	161127	3213	88.5
Boltonia_025	1	42147253	42292233	144981	2769	87.2
Boltonia_025	1	43516762	43690799	174038	3714	89.7
Boltonia_026	1	774631	939016	164386	7278	93.2
Boltonia_026	1	2419831	2522358	102528	3552	87.6
Boltonia_026	1	16122003	16247796	125794	582	67.5
Boltonia_026	1	25505039	25673242	168204	3618	90.9
Boltonia_026	1	30511116	30746580	235465	5825	91.6
Boltonia_026	1	35291260	35422148	130889	2344	91.3
Boltonia_026	1	37241105	37350205	109101	1765	91.5
Boltonia_026	1	39747430	39881577	134148	3330	88.3
Boltonia_026	1	44820088	44949438	129351	2121	68.7
Boltonia_027	1	7391676	7580046	188371	4498	92.3
Boltonia_027	1	7581367	7762992	181626	7224	96.4
Boltonia_027	1	7763968	7970951	206984	2553	83.1
Boltonia_027	1	8007112	8145254	138143	1871	84.8
