Sample_Name,Adapted_Longitude,Adapted_Latitude,current_30arcsec_annualPET,current_30arcsec_aridityIndexThornthwaite,current_30arcsec_climaticMoistureIndex,current_30arcsec_continentality,current_30arcsec_embergerQ,current_30arcsec_growingDegDays0,current_30arcsec_growingDegDays5,current_30arcsec_maxTempColdest,current_30arcsec_minTempWarmest,current_30arcsec_monthCountByTemp10,current_30arcsec_PETColdestQuarter,current_30arcsec_PETDriestQuarter,current_30arcsec_PETseasonality,current_30arcsec_PETWarmestQuarter,current_30arcsec_PETWettestQuarter,current_30arcsec_thermicityIndex,wc2.1_30s_bio_1,wc2.1_30s_bio_10,wc2.1_30s_bio_11,wc2.1_30s_bio_12,wc2.1_30s_bio_13,wc2.1_30s_bio_14,wc2.1_30s_bio_15,wc2.1_30s_bio_16,wc2.1_30s_bio_17,wc2.1_30s_bio_18,wc2.1_30s_bio_19,wc2.1_30s_bio_2,wc2.1_30s_bio_3,wc2.1_30s_bio_4,wc2.1_30s_bio_5,wc2.1_30s_bio_6,wc2.1_30s_bio_7,wc2.1_30s_bio_8,wc2.1_30s_bio_9
Boltonia_190,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_210,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_218,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_225,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_250,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_259,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_264,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_267,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_279,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_288,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_297,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_320,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_335,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_356,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_360,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_361,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_367,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_369,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_384,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_424,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_430,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_435,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_440,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_441,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_442,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_448,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_453,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_456,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_468,-90.51481032460988,38.961398423802066,1141.627978515625,35.12199935913086,-0.16800000071525573,27.940000534057617,84.1479995727539,49810.2,40699.8,29.2,191,7,26.966000366210938,26.966000366210938,5869.951953125,168.36399841308594,164.67599792480468,192.5,12.365000152587891,24.00999984741211,-0.34999998807907107,956.2,103,44.6,22.366232681274415,289,166.2,268.8,166.2,11.623333358764649,30.081070327758788,980.1616333007812,31.379999542236327,-7.2600000381469725,38.64000015258789,18.47666702270508,-0.34999998807907107
Boltonia_001,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_002,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_035,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_036,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_064,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_114,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_155,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_169,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_176,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_178,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_196,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
Boltonia_226,-90.1161111,38.6494444,1136.6474914550781,35.535000801086426,-0.1599999964237213,27.162500381469727,86.93249893188477,52564.875,42292.125,43,203,7,28.769999980926514,28.769999980926514,5694.4801025390625,166.16500091552734,162.2949981689453,219.6875,13.11145806312561,24.849998950958252,0.41249989718198776,971.25,102.25,51,19.100977420806885,290.25,182.25,269.25,182.25,11.485416650772095,30.027148723602295,983.6978454589844,31.924999713897705,-6.325000166893005,38.25,18.524999618530273,0.41249989718198776
